Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueRss8 PeakValueRss9 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 PeakValueVsize8 PeakValueVsize9 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobCPU8 TotalJobCPU9 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7 TotalJobTime8 TotalJobTime9 
1788858000.0 1.0 146 219 314 NA NA NA NA NA NA 243 315 427 NA NA NA NA NA NA 786 261 476 NA NA NA NA NA NA 611 356 643 NA NA NA NA NA NA 
1788858000.0 10.0 172 241 454 0 NA NA NA NA NA 244 330 600 0 NA NA NA NA NA 688 249 794 176 NA NA NA NA NA 401 237 877 187 NA NA NA NA NA 
1788858000.0 1000.0 NA 398 295 0 166 NA NA NA NA NA 540 397 0 242 NA NA NA NA NA 1188 293 137 290 NA NA NA NA NA 816 306 150 284 NA NA NA NA 
1788858000.0 10001.0 137 356 573 0 218 194 NA NA NA 179 440 777 0 286 289 NA NA NA 239 237 731 175 294 203 NA NA NA 250 208 768 190 297 227 NA NA NA 
1788858000.0 10002.0 138 357 581 0 218 196 NA NA NA 185 457 779 0 296 284 NA NA NA 290 238 723 177 293 201 NA NA NA 237 211 719 192 298 211 NA NA NA 
1788858000.0 10003.0 186 358 582 0 219 195 NA NA NA 286 459 785 0 287 293 NA NA NA 2189 276 839 186 304 237 NA NA NA 1050 305 911 221 316 255 NA NA NA 
1788858000.0 10004.0 136 358 572 0 218 195 NA NA NA 179 463 771 0 299 288 NA NA NA 235 238 720 178 292 206 NA NA NA 223 217 706 192 293 221 NA NA NA 
1788858000.0 10005.0 138 357 585 0 218 196 NA NA NA 188 470 751 0 302 290 NA NA NA 285 240 742 176 303 199 NA NA NA 253 227 779 187 310 199 NA NA NA 
1788858000.0 10006.0 136 357 569 0 217 196 NA NA NA 180 452 768 0 296 300 NA NA NA 213 235 728 177 281 202 NA NA NA 261 198 739 191 287 213 NA NA NA 
1788858000.0 10007.0 135 357 584 0 246 196 NA NA NA 183 467 747 0 363 301 NA NA NA 213 238 754 179 292 204 NA NA NA 209 208 787 193 292 207 NA NA NA 
1788858000.0 10008.0 136 358 577 0 248 196 NA NA NA 177 462 788 0 373 297 NA NA NA 215 239 758 183 289 205 NA NA NA 237 212 702 202 295 202 NA NA NA 
1788858000.0 10009.0 139 358 587 0 246 196 NA NA NA 183 456 814 0 368 289 NA NA NA 252 241 748 180 285 201 NA NA NA 228 210 720 194 294 199 NA NA NA 
1788858000.0 1001.0 NA 406 269 0 0 0 0 0 0 NA 538 366 0 0 0 0 0 0 NA 1041 322 40 29 40 79 49 80 NA 810 354 73 52 54 88 65 92 
1788858000.0 1001.2 NA 638 387 0 0 0 0 NA NA NA 861 503 0 0 0 0 NA NA NA 4227 446 46 38 48 53 NA NA NA 1598 335 58 51 60 65 NA NA 
1788858000.0 1001.3 NA 608 321 0 NA NA NA NA NA NA 826 427 0 NA NA NA NA NA NA 3609 334 90 NA NA NA NA NA NA 1508 307 101 NA NA NA NA NA 
1788858000.0 1001.4 NA 603 289 0 0 0 NA NA NA NA 806 401 0 0 0 NA NA NA NA 3735 298 47 49 47 NA NA NA NA 1936 298 60 64 59 NA NA NA 
