Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueRss8 PeakValueRss9 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 PeakValueVsize8 PeakValueVsize9 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobCPU8 TotalJobCPU9 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7 TotalJobTime8 TotalJobTime9 
1762945200.0 1.0 145 178 278 NA NA NA NA NA NA 245 256 451 NA NA NA NA NA NA 801 172 565 NA NA NA NA NA NA 519 185 685 NA NA NA NA NA NA 
1762945200.0 10.0 NA 221 422 0 NA NA NA NA NA NA 313 592 0 NA NA NA NA NA NA 696 1443 179 NA NA NA NA NA NA 296 869 199 NA NA NA NA NA 
1762945200.0 1000.0 NA 353 201 0 113 NA NA NA NA NA 541 285 0 174 NA NA NA NA NA 1453 254 131 125 NA NA NA NA NA 1102 305 170 129 NA NA NA NA 
1762945200.0 10001.0 NA 312 526 0 158 181 NA NA NA NA 429 722 0 223 275 NA NA NA NA 531 796 166 152 233 NA NA NA NA 256 826 185 179 294 NA NA NA 
1762945200.0 10002.0 NA 311 528 0 157 185 NA NA NA NA 421 727 0 220 285 NA NA NA NA 530 738 166 146 233 NA NA NA NA 250 775 177 177 277 NA NA NA 
1762945200.0 10003.0 NA 312 524 0 158 184 NA NA NA NA 415 775 0 227 276 NA NA NA NA 537 707 168 147 235 NA NA NA NA 262 679 205 177 276 NA NA NA 
1762945200.0 10004.0 NA 310 525 0 157 181 NA NA NA NA 415 743 0 224 276 NA NA NA NA 565 781 166 148 231 NA NA NA NA 263 753 179 174 279 NA NA NA 
1762945200.0 10005.0 NA 311 530 0 158 183 NA NA NA NA 419 768 0 222 275 NA NA NA NA 532 735 162 150 231 NA NA NA NA 280 727 174 179 280 NA NA NA 
1762945200.0 10006.0 NA 311 524 0 156 184 NA NA NA NA 417 717 0 225 270 NA NA NA NA 534 747 163 152 235 NA NA NA NA 250 723 174 205 274 NA NA NA 
1762945200.0 10007.0 NA 309 519 0 187 181 NA NA NA NA 419 740 0 299 272 NA NA NA NA 597 807 171 157 234 NA NA NA NA 283 769 190 242 257 NA NA NA 
1762945200.0 10008.0 NA 314 532 0 186 184 NA NA NA NA 427 737 0 302 276 NA NA NA NA 547 753 168 156 235 NA NA NA NA 257 715 184 188 275 NA NA NA 
1762945200.0 10009.0 NA 310 532 0 187 185 NA NA NA NA 407 750 0 305 271 NA NA NA NA 543 759 168 155 237 NA NA NA NA 259 710 180 178 285 NA NA NA 
1762945200.0 1001.0 NA 339 194 0 0 0 0 0 0 NA 478 280 0 0 0 0 0 0 NA 910 185 34 24 36 78 46 78 NA 617 224 43 33 48 91 68 98 
1762945200.0 1001.2 NA 550 238 0 0 0 0 NA NA NA 766 367 0 0 0 0 NA NA NA 4380 358 47 60 45 51 NA NA NA 1724 278 62 91 58 61 NA NA 
1762945200.0 1001.3 NA 537 214 0 NA NA NA NA NA NA 745 329 0 NA NA NA NA NA NA 3661 202 107 NA NA NA NA NA NA 1528 221 144 NA NA NA NA NA 
1762945200.0 1001.4 NA 547 187 0 0 0 NA NA NA NA 748 295 0 0 0 NA NA NA NA 3737 158 47 48 46 NA NA NA NA 1603 212 61 64 54 NA NA NA 
1762945200.0 1002.0 NA 399 137 NA NA NA NA NA NA NA 569 174 NA NA NA NA NA NA NA 1562 109 NA NA NA NA NA NA NA 1225 91 NA NA NA NA NA NA 
1762945200.0 1002.3 NA 530 237 0 NA NA NA NA NA NA 735 363 0 NA NA NA NA NA NA 2956 309 110 NA NA NA NA NA NA 1332 312 144 NA NA NA NA NA 
1762945200.0 1002.4 NA 529 0 NA NA NA NA NA NA NA 779 0 NA NA NA NA NA NA NA 4679 170 NA NA NA NA NA NA NA 1992 195 NA NA NA NA NA NA 
1762945200.0 1002.5 NA 144 131 0 0 NA NA NA NA NA 237 203 0 0 NA NA NA NA NA 150 104 85 48 NA NA NA NA NA 317 168 131 74 NA NA NA NA 
1762945200.0 10023.0 NA 311 526 0 156 182 NA NA NA NA 422 771 0 230 274 NA NA NA NA 549 768 168 149 228 NA NA NA NA 265 791 180 179 274 NA NA NA 
1762945200.0 10024.0 NA 322 544 0 190 186 NA NA NA NA 430 758 0 311 271 NA NA NA NA 598 840 183 157 236 NA NA NA NA 257 784 193 187 275 NA NA NA 
1762945200.0 10024.1 NA 302 303 0 NA NA NA NA NA NA 423 452 0 NA NA NA NA NA NA 562 321 177 NA NA NA NA NA NA 297 326 202 NA NA NA NA NA 
1762945200.0 10024.2 NA 319 539 0 NA NA NA NA NA NA 423 746 0 NA NA NA NA NA NA 591 803 180 NA NA NA NA NA NA 272 700 204 NA NA NA NA NA 
1762945200.0 10024.3 NA 315 275 0 NA NA NA NA NA NA 435 427 0 NA NA NA NA NA NA 550 301 144 NA NA NA NA NA NA 248 303 170 NA NA NA NA NA 
1762945200.0 10024.4 NA 321 535 0 NA NA NA NA NA NA 429 756 0 NA NA NA NA NA NA 587 831 185 NA NA NA NA NA NA 270 755 209 NA NA NA NA NA 
1762945200.0 10025.0 NA 314 526 0 156 184 NA NA NA NA 421 744 0 226 280 NA NA NA NA 597 777 178 146 235 NA NA NA NA 272 728 202 172 278 NA NA NA 
1762945200.0 10026.0 NA 325 558 0 161 185 NA NA NA NA 428 766 0 227 285 NA NA NA NA 558 887 190 153 234 NA NA NA NA 292 706 205 202 268 NA NA NA 
1762945200.0 1003.0 NA 392 0 NA NA NA NA NA NA NA 679 0 NA NA NA NA NA NA NA 1420 113 NA NA NA NA NA NA NA 855 130 NA NA NA NA NA NA 
