Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueRss8 PeakValueRss9 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 PeakValueVsize8 PeakValueVsize9 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobCPU8 TotalJobCPU9 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7 TotalJobTime8 TotalJobTime9 
1767304800.0 1.0 149 174 314 NA NA NA NA NA NA 235 256 440 NA NA NA NA NA NA 680 166 425 NA NA NA NA NA NA 446 198 624 NA NA NA NA NA NA 
1767304800.0 10.0 NA 218 415 0 NA NA NA NA NA NA 319 609 0 NA NA NA NA NA NA 726 1426 187 NA NA NA NA NA NA 331 944 244 NA NA NA NA NA 
1767304800.0 1000.0 NA 349 174 0 113 NA NA NA NA NA 548 286 0 176 NA NA NA NA NA 1162 215 135 114 NA NA NA NA NA 783 285 159 111 NA NA NA NA 
1767304800.0 10001.0 NA 302 513 0 158 184 NA NA NA NA 429 755 0 229 286 NA NA NA NA 585 749 193 154 246 NA NA NA NA 285 811 241 180 271 NA NA NA 
1767304800.0 10002.0 NA 305 517 0 151 186 NA NA NA NA 405 742 0 225 288 NA NA NA NA 574 759 174 164 244 NA NA NA NA 274 710 187 229 270 NA NA NA 
1767304800.0 10003.0 NA 308 518 0 151 184 NA NA NA NA 419 749 0 230 288 NA NA NA NA 579 778 193 165 253 NA NA NA NA 309 798 258 250 288 NA NA NA 
1767304800.0 10004.0 NA 310 524 0 151 181 NA NA NA NA 417 730 0 226 284 NA NA NA NA 587 765 194 161 256 NA NA NA NA 288 803 261 192 284 NA NA NA 
1767304800.0 10005.0 NA 311 525 0 155 177 NA NA NA NA 406 752 0 231 287 NA NA NA NA 700 753 179 160 250 NA NA NA NA 343 740 192 192 292 NA NA NA 
1767304800.0 10006.0 NA 304 509 0 151 185 NA NA NA NA 415 755 0 222 282 NA NA NA NA 579 741 183 166 246 NA NA NA NA 285 819 204 272 276 NA NA NA 
1767304800.0 10007.0 NA 310 520 0 187 188 NA NA NA NA 416 746 0 301 285 NA NA NA NA 563 791 177 170 261 NA NA NA NA 265 803 204 229 291 NA NA NA 
1767304800.0 10008.0 NA 310 512 0 187 178 NA NA NA NA 412 740 0 300 285 NA NA NA NA 592 806 188 161 255 NA NA NA NA 309 844 243 188 308 NA NA NA 
1767304800.0 10009.0 NA 312 534 0 184 178 NA NA NA NA 416 731 0 301 284 NA NA NA NA 562 778 185 165 247 NA NA NA NA 278 760 204 194 265 NA NA NA 
1767304800.0 1001.0 NA 334 194 0 0 0 0 0 0 NA 486 283 0 0 0 0 0 0 NA 1024 200 39 27 38 84 51 81 NA 770 229 62 46 50 96 80 93 
1767304800.0 1001.2 NA 554 234 0 0 0 0 NA NA NA 788 361 0 0 0 0 NA NA NA 4486 346 45 59 51 58 NA NA NA 1885 282 62 91 84 79 NA NA 
1767304800.0 1001.3 NA 532 211 0 NA NA NA NA NA NA 763 326 0 NA NA NA NA NA NA 4044 220 120 NA NA NA NA NA NA 2195 245 162 NA NA NA NA NA 
1767304800.0 1001.4 NA 544 187 0 0 0 NA NA NA NA 790 290 0 0 0 NA NA NA NA 3958 169 50 56 57 NA NA NA NA 1709 204 82 80 70 NA NA NA 
1767304800.0 1002.0 NA 391 124 NA NA NA NA NA NA NA 561 174 NA NA NA NA NA NA NA 1242 108 NA NA NA NA NA NA NA 952 91 NA NA NA NA NA NA 
1767304800.0 1002.3 NA 518 235 0 NA NA NA NA NA NA 773 355 0 NA NA NA NA NA NA 3139 337 114 NA NA NA NA NA NA 1951 333 157 NA NA NA NA NA 
1767304800.0 1002.4 NA 539 0 NA NA NA NA NA NA NA 771 0 NA NA NA NA NA NA NA 4472 173 NA NA NA NA NA NA NA 1785 194 NA NA NA NA NA NA 
1767304800.0 1002.5 NA 152 134 0 0 NA NA NA NA NA 236 205 0 0 NA NA NA NA NA 144 98 93 51 NA NA NA NA NA 197 126 141 93 NA NA NA NA 
1767304800.0 10023.0 NA 301 511 0 156 185 NA NA NA NA 412 730 0 225 278 NA NA NA NA 572 741 176 155 238 NA NA NA NA 282 723 194 180 268 NA NA NA 
1767304800.0 10024.0 NA 317 535 0 183 190 NA NA NA NA 419 755 0 304 279 NA NA NA NA 593 868 197 174 250 NA NA NA NA 333 785 211 270 280 NA NA NA 
1767304800.0 10024.1 NA 305 307 0 NA NA NA NA NA NA 438 447 0 NA NA NA NA NA NA 583 343 187 NA NA NA NA NA NA 296 354 201 NA NA NA NA NA 
1767304800.0 10024.2 NA 302 515 0 NA NA NA NA NA NA 416 766 0 NA NA NA NA NA NA 597 847 189 NA NA NA NA NA NA 312 856 207 NA NA NA NA NA 
1767304800.0 10024.3 NA 312 285 0 NA NA NA NA NA NA 427 400 0 NA NA NA NA NA NA 580 305 157 NA NA NA NA NA NA 303 340 214 NA NA NA NA NA 
1767304800.0 10024.4 NA 308 515 0 NA NA NA NA NA NA 431 732 0 NA NA NA NA NA NA 623 828 190 NA NA NA NA NA NA 279 793 210 NA NA NA NA NA 
1767304800.0 10025.0 NA 308 521 0 155 188 NA NA NA NA 416 740 0 224 280 NA NA NA NA 581 782 183 165 244 NA NA NA NA 267 758 198 218 261 NA NA NA 
1767304800.0 10026.0 NA 310 540 0 159 190 NA NA NA NA 419 784 0 231 281 NA NA NA NA 617 949 216 165 250 NA NA NA NA 307 772 264 231 276 NA NA NA 
1767304800.0 1003.0 NA 399 0 NA NA NA NA NA NA NA 663 0 NA NA NA NA NA NA NA 1154 120 NA NA NA NA NA NA NA 842 178 NA NA NA NA NA NA 
1767304800.0 10042.0 NA 304 533 0 188 182 NA NA NA NA 410 756 0 309 287 NA NA NA NA 642 764 192 170 258 NA NA NA NA 378 698 209 198 284 NA NA NA 
1767304800.0 1005.0 NA 176 161 0 0 NA NA NA NA NA 373 258 0 0 NA NA NA NA NA 239 96 34 54 NA NA NA NA NA 302 134 50 103 NA NA NA NA 
1767304800.0 10059.0 NA 318 554 0 161 192 NA NA NA NA 433 799 0 234 297 NA NA NA NA 613 1118 216 153 247 NA NA NA NA 339 840 246 178 251 NA NA NA 
1767304800.0 10071.0 NA 318 522 0 154 189 NA NA NA NA 430 758 0 228 281 NA NA NA NA 576 884 203 168 257 NA NA NA NA 277 985 270 198 292 NA NA NA 
1767304800.0 101.0 177 NA NA NA NA NA NA NA NA 309 NA NA NA NA NA NA NA NA 305 NA NA NA NA NA NA NA NA 287 NA NA NA NA NA NA NA NA 
1767304800.0 1010.0 NA 88 106 0 NA NA NA NA NA NA 154 174 0 NA NA NA NA NA NA 59 73 55 NA NA NA NA NA NA 106 97 67 NA NA NA NA NA 
1767304800.0 102.0 166 NA NA NA NA NA NA NA NA 298 NA NA NA NA NA NA NA NA 293 NA NA NA NA NA NA NA NA 274 NA NA NA NA NA NA NA NA 
1767304800.0 1020.0 NA 95 84 0 92 NA NA NA NA NA 170 154 0 164 NA NA NA NA NA 78 54 25 80 NA NA NA NA NA 220 74 43 142 NA NA NA NA 
1767304800.0 10224.0 NA 494 765 0 179 NA NA NA NA NA 654 1062 0 285 NA NA NA NA NA 1682 1706 251 255 NA NA NA NA NA 728 1105 279 274 NA NA NA NA 
1767304800.0 10224.15 NA 485 747 0 200 NA NA NA NA NA 663 1152 0 309 NA NA NA NA NA 1547 1736 236 357 NA NA NA NA NA 711 1230 252 341 NA NA NA NA 
1767304800.0 10225.0 NA 462 736 0 182 NA NA NA NA NA 632 1007 0 281 NA NA NA NA NA 1580 1584 228 257 NA NA NA NA NA 853 1111 253 339 NA NA NA NA 
1767304800.0 103.0 117 0 0 NA NA NA NA NA NA 170 0 0 NA NA NA NA NA NA 246 63 595 NA NA NA NA NA NA 252 95 715 NA NA NA NA NA NA 
1767304800.0 1030.0 NA 278 97 0 0 NA NA NA NA NA 413 163 0 0 NA NA NA NA NA 2233 76 23 24 NA NA NA NA NA 889 86 34 34 NA NA NA NA 
